fra;strate2;jour;PourAvec;tx_indic_7J_DC;tx_indic_7J_hosp;tx_indic_7J_SC;tx_prev_hosp;tx_prev_SC
FR;0;2022-11-18;2;;3.38915267795134;0.244608410669532;10.5343706498583;0.458272383844725
FR;0;2022-11-19;0;0.584997223107254;7.8171543289269;0.747087133791883;25.8061873256356;1.49417426758377
FR;0;2022-11-19;1;;4.46041963311249;0.486269732053888;15.4663245685988;1.03148124981128
FR;0;2022-11-19;2;;3.35673469581442;0.260817401737995;10.3398627570368;0.462693017772488
FR;0;2022-11-20;0;0.593838490962779;7.99250614139482;0.766243214145521;26.208465013062;1.50006844615412
FR;0;2022-11-20;1;;4.51641432953081;0.490690365981651;15.6858827203444;1.01821934802799
FR;0;2022-11-20;2;;3.47609181186401;0.27555284816387;10.5225822927176;0.481849098126126
FR;0;2022-11-21;0;0.567314687396203;8.18701403421638;0.778031571286222;27.4226657985541;1.58553403542419
FR;0;2022-11-21;1;;4.65198043664887;0.499531633837176;16.3637132559346;1.06979341051855
FR;0;2022-11-21;2;;3.53503359756751;0.278499937449045;11.0589525426195;0.515740624905639
FR;0;2022-11-22;0;0.567314687396203;8.32110659669184;0.782452205213984;27.4315070664097;1.58258694613902
FR;0;2022-11-22;1;;4.67261006164509;0.499531633837176;16.3858164255735;1.07274049980373
FR;0;2022-11-22;2;;3.64849653504675;0.282920571376808;11.0456906408362;0.509846446335289
FR;0;2022-11-23;0;0.584997223107254;8.45372561452472;0.798661196282447;27.4698192271169;1.57963985685384
FR;0;2022-11-23;1;;4.75218147234482;0.511319990977877;16.3106656488015;1.08600240158702
FR;0;2022-11-23;2;;3.7015441421799;0.28734120530457;11.1591535783154;0.493637455266826
FR;0;2022-11-24;0;0.592364946320191;8.60255362342606;0.813396642708322;27.6333826824442;1.58700758006678
FR;0;2022-11-24;1;;4.76544337412811;0.502478723122351;16.3416100862958;1.08305531230184
FR;0;2022-11-24;2;;3.83711024929796;0.310917919585971;11.2917725961483;0.503952267764939
FR;0;2022-11-25;0;0.595312035605366;8.85305621266595;0.831079178419373;27.816102218125;1.60321657113524
FR;0;2022-11-25;1;;4.85532959732595;0.506899357050114;16.41234022914;1.08600240158702
FR;0;2022-11-25;2;;3.99772661534;0.324179821369259;11.403761988985;0.517214169548227
FR;0;2022-11-26;0;0.589417857035016;9.0593524626282;0.816343731993498;27.5582319056722;1.54280124078916
FR;0;2022-11-26;1;;4.97026607944778;0.496584544552001;16.2826683005923;1.0403225176668
FR;0;2022-11-26;2;;4.08908638318043;0.319759187441496;11.2755636050799;0.502478723122351
FR;0;2022-11-27;0;0.583523678464666;9.3083815072255;0.836973356989723;28.1167053252129;1.57963985685384
FR;0;2022-11-27;1;;5.10141155263807;0.517214169548227;16.5685359612543;1.06979341051855
FR;0;2022-11-27;2;;4.20696995458743;0.319759187441496;11.5481693639586;0.509846446335289
FR;0;2022-11-28;0;0.604153303460892;9.76665389107022;0.878232606982174;29.7479192445573;1.71225887468672
FR;0;2022-11-28;1;;5.30181362402997;0.552579240970328;17.4423479343087;1.15673254443122
FR;0;2022-11-28;2;;4.46484026704025;0.325653366011847;12.3055713102486;0.555526330255503
FR;0;2022-11-29;0;0.638044830240405;10.1895612034928;0.91654476768945;29.9232710570252;1.750571035394
FR;0;2022-11-29;1;;5.4756918918553;0.567314687396203;17.4394008450235;1.17294153549968
FR;0;2022-11-29;2;;4.71386931163754;0.349230080293247;12.4838702120016;0.577629499894316
FR;0;2022-11-30;0;0.664568633806981;10.5564738194971;0.953383383754139;30.2680805033907;1.78740965145869
FR;0;2022-11-30;1;;5.65693788289357;0.574682410609141;17.5499166932176;1.18767698192556
FR;0;2022-11-30;2;;4.89953593660357;0.378700973144998;12.7181638101731;0.599732669533129
FR;0;2022-12-01;0;0.685198258803207;11.0456906408362;0.957804017681901;30.6644640122467;1.75204458003659
FR;0;2022-12-01;1;;5.92364946320191;0.567314687396203;17.6943240681912;1.15820608907381
FR;0;2022-12-01;2;;5.12204117763429;0.390489330285698;12.9701399440555;0.593838490962779
FR;0;2022-12-02;0;0.689618892730969;11.3345053907834;0.963698196252252;30.9326491371977;1.72257368718484
FR;0;2022-12-02;1;;6.14173407030487;0.574682410609141;17.859361068161;1.14052355336276
FR;0;2022-12-02;2;;5.19277132047849;0.389015785643111;13.0732880690367;0.582050133822079
FR;0;2022-12-03;0;0.689618892730969;11.4995423907532;0.99464263374659;30.6143634943988;1.69604988361826
FR;0;2022-12-03;1;;6.19183458815285;0.593838490962779;17.6751679878376;1.11399974979618
FR;0;2022-12-03;2;;5.30770780260032;0.400804142783811;12.9391955065612;0.582050133822079
FR;0;2022-12-04;0;0.71908978558272;11.6468968550119;1.01232516945764;31.2759850389206;1.74762394610882
FR;0;2022-12-04;1;;6.26698536492481;0.599732669533129;18.0612366841955;1.14936482121828
FR;0;2022-12-04;2;;5.37991149008711;0.412592499924511;13.2147483547251;0.598259124890542
FR;0;2022-12-05;0;0.750034223077058;11.968129587096;1.01232516945764;33.1385454671512;1.87287524072876
FR;0;2022-12-05;1;;6.45412553453343;0.583523678464666;19.0676676750828;1.22009496406248
FR;0;2022-12-05;2;;5.51400405256258;0.428801490992974;14.0708777920684;0.652780276666281
FR;0;2022-12-06;0;0.739719410578946;12.3306215691725;1.0285341605261;33.428833761741;1.8802429639417
FR;0;2022-12-06;1;;6.68105140949191;0.601206214175717;19.1575538982806;1.22156850870507
FR;0;2022-12-06;2;;5.64957015968063;0.427327946350387;14.2712798634603;0.658674455236631
FR;0;2022-12-07;0;0.704354339156845;12.6783781048232;1.06095214266303;33.8797384223727;1.92592284786192
FR;0;2022-12-07;1;;6.859350311245;0.62920356238488;19.299014183969;1.24809231227165
FR;0;2022-12-07;2;;5.8190277935782;0.431748580278149;14.5807242384037;0.677830535590269
FR;0;2022-12-08;0;0.720563330225307;12.8905685333558;1.0638992319482;34.3173811812212;1.9038196782231
FR;0;2022-12-08;1;;6.98312806122236;0.645412553453343;19.5303606928553;1.22893623191801
FR;0;2022-12-08;2;;5.90744047213345;0.418486678494862;14.787020488366;0.674883446305094
FR;0;2022-12-09;0;0.763296124860346;13.2766372297137;1.09484366944254;34.6061959311684;1.93181702643227
FR;0;2022-12-09;1;;7.120167712983;0.664568633806981;19.6909770588973;1.25103940155682
FR;0;2022-12-09;2;;6.15646951673075;0.430275035635562;14.9152188722711;0.680777624875444
FR;0;2022-12-10;0;0.80897600878056;13.4387271403984;1.11694683908136;34.0020426277075;1.90529322286569
FR;0;2022-12-10;1;;7.24247191831776;0.677830535590269;19.3844797732391;1.23925104441612
FR;0;2022-12-10;2;;6.19625522208061;0.439116303491087;14.6175628544684;0.666042178449568
FR;0;2022-12-11;0;0.836973356989723;13.7069122653493;1.15673254443122;34.7859683775641;1.98486463356542
FR;0;2022-12-11;1;;7.42224436471344;0.699933705229082;19.8412786124412;1.29524574083445
FR;0;2022-12-11;2;;6.28466790063586;0.456798839202138;14.9446897651228;0.689618892730969
FR;0;2022-12-12;0;0.850235258773011;13.9412058635207;1.21714787477731;36.8445102432589;2.15726935674816
FR;0;2022-12-12;1;;7.42666499864121;0.733825232008595;20.8035032640509;1.3836584193897
FR;0;2022-12-12;2;;6.51454086487952;0.483322642768713;16.041006979208;0.773610937358459
FR;0;2022-12-13;0;0.881179696267349;14.2506502384641;1.26430130334011;37.1274308146357;2.21915823173684
FR;0;2022-12-13;1;;7.56370465040185;0.767716758788109;20.9420164604541;1.44407374973579
FR;0;2022-12-13;2;;6.68694558806226;0.496584544552001;16.1854143541815;0.775084482001046
FR;0;2022-12-14;0;0.940121481970851;14.4849438366355;1.26135421405493;37.376459859233;2.22063177637942
FR;0;2022-12-14;1;;7.67716758788109;0.770663848073284;21.0186407818687;1.44702083902097
FR;0;2022-12-14;2;;6.80777624875444;0.490690365981651;16.3578190773643;0.773610937358459
FR;0;2022-12-15;0;1.01379871410023;14.7236580687347;1.32619017832879;37.6667481538227;2.23094658887754
FR;0;2022-12-15;1;;7.81862787356949;0.80308183021021;21.1939925943366;1.45733565151908
FR;0;2022-12-15;2;;6.90503019516522;0.523108348118577;16.4727555594861;0.773610937358459
FR;0;2022-12-16;0;1.05358441945009;14.7752321312253;1.32913726761396;37.4825550734993;2.21326405316649
FR;0;2022-12-16;1;;7.87314902534523;0.813396642708322;21.1822042371959;1.45291501759132
FR;0;2022-12-16;2;;6.90208310588004;0.515740624905639;16.3003508363034;0.760349035575171
FR;0;2022-12-17;0;1.09631721408513;14.922586595484;1.33208435689914;36.636740448654;2.14400745496487
FR;0;2022-12-17;1;;7.89819928426922;0.813396642708322;20.7814000944121;1.40870867831369
FR;0;2022-12-17;2;;7.02438731121481;0.518687714190814;15.8553403542419;0.735298776651183
FR;0;2022-12-18;0;1.11694683908136;14.8164913812177;1.29671928547704;37.0802773860729;2.18968733888509
FR;0;2022-12-18;1;;7.79652470393068;0.788346383784334;21.0201143265113;1.43817957116544
FR;0;2022-12-18;2;;7.01996667728704;0.508372901692702;16.0601630595616;0.751507767719646
FR;0;2022-12-19;0;1.16557381228674;14.7531289615865;1.26135421405493;38.9752557964405;2.3296740799309
FR;0;2022-12-19;1;;7.79799824857327;0.775084482001046;21.9734977102654;1.51922452650775
FR;0;2022-12-19;2;;6.95513071301319;0.486269732053888;17.001758086175;0.810449553423147
FR;0;2022-12-20;0;1.1832563479978;14.6205099437536;1.24956585691423;38.7041235822044;2.33998889242901
FR;0;2022-12-20;1;;7.72137392715871;0.766243214145521;21.8452993263603;1.52806579436328
FR;0;2022-12-20;2;;6.89913601659487;0.483322642768713;16.8588242558441;0.811923098065735
FR;0;2022-12-21;0;1.21714787477731;14.4127401491487;1.24072458905871;38.4462532697515;2.31493863350503
FR;0;2022-12-21;1;;7.66832632002556;0.758875490932584;21.7259422103107;1.53395997293363
FR;0;2022-12-21;2;;6.74441382912318;0.481849098126126;16.7203110594408;0.780978660571397
FR;0;2022-12-22;0;1.18915052656815;14.0826661492091;1.19946533906626;38.0601845733936;2.30315027636433
FR;0;2022-12-22;1;;7.45760943613554;0.73677232129377;21.5078576032077;1.52069807115034
FR;0;2022-12-22;2;;6.62505671307358;0.462693017772488;16.5523269701858;0.782452205213984
FR;0;2022-12-23;0;1.21272724084955;13.6037641403682;1.19651824978108;37.2865736360351;2.29283546386621
FR;0;2022-12-23;1;;7.24836609688811;0.717616240940132;21.1807306925533;1.50301553543929
FR;0;2022-12-23;2;;6.35539804348006;0.478902008840951;16.1058429434818;0.789819928426922
FR;0;2022-12-24;0;1.20388597299402;13.2235896225806;1.16262672300157;35.6951454220406;2.19705506209802
FR;0;2022-12-24;1;;7.11279998977006;0.70730142844202;20.417434567693;1.4543885622339
FR;0;2022-12-24;2;;6.11078963281053;0.45532529455955;15.2777108543476;0.742666499864121
FR;0;2022-12-25;0;1.20388597299402;12.7461611583822;1.14789127657569;35.6141004666983;2.19410797281285
FR;0;2022-12-25;1;;6.90945082909298;0.701407249871669;20.4527996391151;1.45291501759132
FR;0;2022-12-25;2;;5.83671032928925;0.446484026704025;15.1613008275832;0.741192955221533
FR;0;2022-12-26;0;1.21125369620696;11.9165555246054;1.10515848194066;36.7104176807834;2.31346508886244
FR;0;2022-12-26;1;;6.59116518629407;0.671936357019919;21.1055799157813;1.52806579436328
FR;0;2022-12-26;2;;5.32539033831137;0.433222124920737;15.6048377650021;0.785399294499159
FR;0;2022-12-27;0;1.21272724084955;11.0117991140567;1.04916378552233;36.2462511183683;2.26483811565705
FR;0;2022-12-27;1;;6.19625522208061;0.632150651670055;20.8874953086784;1.49270072294118
FR;0;2022-12-27;2;;4.81554389197608;0.417013133852274;15.3587558096899;0.772137392715871
FR;0;2022-12-28;0;1.21420078549213;10.2986035070443;1.00937808017247;35.5522115917096;2.20884341923872
FR;0;2022-12-28;1;;5.8779695792817;0.602679758818304;20.5942599248035;1.4661769193746
FR;0;2022-12-28;2;;4.42063392776262;0.406698321354161;14.9579516669061;0.742666499864121
FR;0;2022-12-29;0;1.22009496406248;9.65319095359098;0.996116178389178;34.7800741989937;2.21621114245166
FR;0;2022-12-29;1;;5.67314687396203;0.605626848103479;20.2170324963011;1.48091236580048
FR;0;2022-12-29;2;;3.98004407962895;0.390489330285698;14.5630417026927;0.735298776651183
FR;0;2022-12-30;0;1.16999444621451;9.14334450725569;0.97696009803554;33.8031141009582;2.15579581210557
FR;0;2022-12-30;1;;5.39022630258522;0.604153303460892;19.727815674962;1.44554729437838
FR;0;2022-12-30;2;;3.75311820467047;0.372806794574648;14.0752984259962;0.710248517727195
FR;0;2022-12-31;0;1.17294153549968;8.83242658766972;0.963698196252252;32.6581699136677;2.07475085676326
FR;0;2022-12-31;1;;5.18245650798038;0.593838490962779;19.1531332643529;1.41312931224145
FR;0;2022-12-31;2;;3.64997007968934;0.369859705289473;13.5050366493148;0.661621544521806
FR;0;2023-01-01;0;1.15083836586087;8.5627679180762;0.935700848043089;32.2367361458876;2.02170324963011
FR;0;2023-01-01;1;;5.01005178479764;0.583523678464666;18.8377947108391;1.371870062249
FR;0;2023-01-01;2;;3.55271613327856;0.352177169578422;13.3989414350485;0.649833187381106
FR;0;2023-01-02;0;1.13020874086464;8.18554048957379;0.928333124830151;33.0073999939609;2.11158947282795
FR;0;2023-01-02;1;;4.76249628484293;0.579103044536904;19.2680697464747;1.42344412473956
FR;0;2023-01-02;2;;3.42304420473086;0.349230080293247;13.7393302474862;0.688145348088382
FR;0;2023-01-03;0;1.09926430337031;7.79063052536033;0.895915142693225;32.0112838155717;2.04970059783927
FR;0;2023-01-03;1;;4.52378205274375;0.55110569632774;18.80979736263;1.38218487474711
FR;0;2023-01-03;2;;3.26684847261658;0.344809446365485;13.2014864529418;0.667515723092156
FR;0;2023-01-04;0;1.06979341051855;7.35888194508218;0.885600330195112;31.0947390478823;2.00107362463388
FR;0;2023-01-04;1;;4.23791439208177;0.552579240970328;18.3485778895001;1.36597588367865
FR;0;2023-01-04;2;;3.12096755300041;0.333021089224784;12.7461611583822;0.63509774095523
FR;0;2023-01-05;0;1.04621669623715;6.89176829338193;0.839920446274898;30.2002974498317;1.92886993714709
FR;0;2023-01-05;1;;3.91226102606992;0.515740624905639;17.8004192824575;1.3129282765455
FR;0;2023-01-05;2;;2.97950726731201;0.324179821369259;12.3998781673742;0.615941660601592
FR;0;2023-01-06;0;1.0285341605261;6.48801706131294;0.778031571286222;29.4016362535492;1.87287524072876
FR;0;2023-01-06;1;;3.69859705289473;0.490690365981651;17.4482421128791;1.2893515622641
FR;0;2023-01-06;2;;2.78942000841821;0.28734120530457;11.9533941406701;0.583523678464666
FR;0;2023-01-07;0;0.97696009803554;6.17709914172697;0.750034223077058;28.2301682626921;1.77709483896057
FR;0;2023-01-07;1;;3.53208650828234;0.471534285628013;16.8190385504942;1.23188332120318
FR;0;2023-01-07;2;;2.64501263344464;0.278499937449045;11.4111297121979;0.54521151775739
FR;0;2023-01-08;0;0.943068571256026;5.9604880792666;0.735298776651183;28.1417555841369;1.78151547288834
FR;0;2023-01-08;1;;3.39946749044946;0.458272383844725;16.723258148726;1.23925104441612
FR;0;2023-01-08;2;;2.56102058881715;0.277026392806458;11.4184974354109;0.542264428472215
FR;0;2023-01-09;0;0.888547419480287;5.51989823113293;0.677830535590269;28.6574962090425;1.82277472288079
FR;0;2023-01-09;1;;3.18432997263168;0.422907312422624;16.9973374522473;1.25988066941235
FR;0;2023-01-09;2;;2.33556825850125;0.254923223167645;11.6601587567952;0.562894053468441
FR;0;2023-01-10;0;0.850235258773011;5.15445915977122;0.670462812377331;27.6289620485164;1.79330383002904
FR;0;2023-01-10;1;;2.94561574053249;0.414066044567099;16.4521259344899;1.2186214194199
FR;0;2023-01-10;2;;2.20884341923872;0.256396767810232;11.1768361140265;0.574682410609141
FR;0;2023-01-11;0;0.798661196282447;4.85532959732595;0.615941660601592;26.9319754325725;1.72994141039777
FR;0;2023-01-11;1;;2.743740124498;0.362491982076535;16.0306921667099;1.16557381228674
FR;0;2023-01-11;2;;2.11158947282795;0.253449678525057;10.9012832658626;0.564367598111028
FR;0;2023-01-12;0;0.750034223077058;4.56651484737879;0.582050133822079;26.2379359059138;1.66952608005168
FR;0;2023-01-12;1;;2.56396767810232;0.350703624935835;15.6107319435724;1.12578810693688
FR;0;2023-01-12;2;;2.00254716927647;0.231346508886244;10.6272039623413;0.543737973114803
FR;0;2023-01-13;0;0.705827883799432;4.3646392313443;0.584997223107254;25.5350551113995;1.64152873184252
FR;0;2023-01-13;1;;2.3886158656344;0.331547544582197;15.1892981757924;1.10221139265548
FR;0;2023-01-13;2;;1.97602336570989;0.253449678525057;10.3457569356071;0.53931733918704
FR;0;2023-01-14;0;0.676356990947681;4.16423715995239;0.549632151685153;24.668610861558;1.53985415150398
FR;0;2023-01-14;1;;2.26631166029964;0.306497285658208;14.7045019883811;1.03442833909645
FR;0;2023-01-14;2;;1.89792549965275;0.243134866026944;9.96410887317695;0.505425812407526
FR;0;2023-01-15;0;0.642465464168168;4.10676891889148;0.521634803475989;24.625878066923;1.54427478543174
FR;0;2023-01-15;1;;2.23684076744789;0.293235383874921;14.6661898276738;1.04621669623715
FR;0;2023-01-15;2;;1.86992815144359;0.228399419601069;9.95968823924919;0.498058089194589
FR;0;2023-01-16;0;0.610047482031242;3.81795416894432;0.503952267764939;24.9250076293683;1.58258694613902
FR;0;2023-01-16;1;;2.04380641926892;0.282920571376808;14.8076501133622;1.06242568730562
FR;0;2023-01-16;2;;1.7741477496754;0.221031696388131;10.1173575160061;0.520161258833402
FR;0;2023-01-17;0;0.605626848103479;3.62049918683759;0.442063392776262;24.3105395134092;1.51775098186517
FR;0;2023-01-17;1;;1.94213183893038;0.249029044597294;14.4525258544986;1.02116643731317
FR;0;2023-01-17;2;;1.67836734790721;0.193034348178968;9.85801365891065;0.496584544552001
FR;0;2023-01-18;0;0.584997223107254;3.38178495473841;0.428801490992974;23.7093332992335;1.489753633656
FR;0;2023-01-18;1;;1.80214509788456;0.243134866026944;14.0782455152814;0.98874845517624
FR;0;2023-01-18;2;;1.57963985685384;0.18566662496603;9.63108778395217;0.501005178479764
FR;0;2023-01-19;0;0.549632151685153;3.1695945262058;0.405224776711574;23.1051799957726;1.45291501759132
FR;0;2023-01-19;1;;1.71667950861449;0.216611062460368;13.7481715153418;0.954856928396726
FR;0;2023-01-19;2;;1.45291501759132;0.188613714251205;9.35700848043088;0.498058089194589
FR;0;2023-01-20;0;0.536370249901865;2.9691924548139;0.361018437433948;22.5835451922967;1.38955259796005
FR;0;2023-01-20;1;;1.61942556220371;0.19156080353638;13.4564096761094;0.906229955191338
FR;0;2023-01-20;2;;1.34976689261019;0.169457633897567;9.12713551618723;0.483322642768713
FR;0;2023-01-21;0;0.520161258833402;2.93530092803438;0.34775653565066;21.9440268174137;1.29671928547704
FR;0;2023-01-21;1;;1.59142821399454;0.187140169608618;13.0894970601051;0.860550071271124
FR;0;2023-01-21;2;;1.34387271403984;0.160616366042042;8.85452975730853;0.436169214205912
FR;0;2023-01-22;0;0.508372901692702;2.82773216912549;0.362491982076535;21.9233971924174;1.30261346404739
FR;0;2023-01-22;1;;1.52364516043552;0.190087258893793;13.0718145243941;0.863497160556299
FR;0;2023-01-22;2;;1.30408700868997;0.172404723182742;8.85158266802336;0.439116303491087
FR;0;2023-01-23;0;0.486269732053888;2.7083750530759;0.325653366011847;22.1473759780907;1.32324308904361
FR;0;2023-01-23;1;;1.4543885622339;0.172404723182742;13.17201556009;0.876759062339587
FR;0;2023-01-23;2;;1.253986490842;0.153248642829104;8.97536041800071;0.446484026704025
FR;0;2023-01-24;0;0.462693017772488;2.61996237452065;0.324179821369259;21.7200480317404;1.29377219619186
FR;0;2023-01-24;1;;1.39692032117299;0.169457633897567;12.8979362565687;0.848761714130423
FR;0;2023-01-24;2;;1.22304205334766;0.154722187471692;8.82211177517161;0.445010482061437
FR;0;2023-01-25;0;0.442063392776262;2.58017666917078;0.307970830300796;21.3266116121695;1.25251294619941
FR;0;2023-01-25;1;;1.37629069617676;0.17977244639568;12.6651162030399;0.835499812347136
FR;0;2023-01-25;2;;1.20388597299402;0.128198383905116;8.66149540912957;0.417013133852274
FR;0;2023-01-26;0;0.427327946350387;2.55807349953197;0.288814749947158;21.0186407818687;1.21420078549213
FR;0;2023-01-26;1;;1.33208435689914;0.16798408925498;12.489764390572;0.810449553423147
FR;0;2023-01-26;2;;1.22598914263283;0.120830660692178;8.52887639129669;0.403751232068986
FR;0;2023-01-27;0;0.406698321354161;2.5433380531061;0.28144702673422;20.7592969247733;1.20093888370885
FR;0;2023-01-27;1;;1.30703409797515;0.165036999969805;12.3365157477429;0.801608285567622
FR;0;2023-01-27;2;;1.23630395513095;0.116410026764416;8.42278117703038;0.399330598141224
FR;0;2023-01-28;0;0.380174517787586;2.52565551739505;0.293235383874921;19.9120087552854;1.17883571407003
FR;0;2023-01-28;1;;1.2775632051234;0.166510544612392;11.7883571407003;0.785399294499159
FR;0;2023-01-28;2;;1.24809231227165;0.126724839262529;8.12365161458511;0.393436419570873
FR;0;2023-01-29;0;0.355124258863597;2.48292272276001;0.260817401737995;19.9252706570687;1.16557381228674
FR;0;2023-01-29;1;;1.25988066941235;0.150301553543929;11.7927777746281;0.780978660571397
FR;0;2023-01-29;2;;1.22304205334766;0.110515848194066;8.13249288244064;0.384595151715348
FR;0;2023-01-30;0;0.356597803506185;2.47408145490448;0.266711580308345;20.2185060409436;1.18767698192556
FR;0;2023-01-30;1;;1.26724839262529;0.148828008901342;11.9401322388868;0.791293473069509
FR;0;2023-01-30;2;;1.2068330622792;0.117883571407003;8.27837380205681;0.396383508856048
FR;0;2023-01-31;0;0.331547544582197;2.49176399061553;0.244608410669532;19.5539374071367;1.14199709800534
FR;0;2023-01-31;1;;1.27461611583822;0.145880919616167;11.4199709800534;0.764769669502934
FR;0;2023-01-31;2;;1.21714787477731;0.0987274910533652;8.13396642708323;0.37722742850241
FR;0;2023-02-01;0;0.318285642798909;2.50060525847106;0.243134866026944;18.9851491750979;1.11842038372394
FR;0;2023-02-01;1;;1.30850764261774;0.138513196403229;11.0574789979769;0.750034223077058
FR;0;2023-02-01;2;;1.19209761585332;0.104621669623715;7.92767017712097;0.368386160646885
FR;0;2023-02-02;0;0.312391464228559;2.46671373169154;0.249029044597294;18.5283503358957;1.07863467837408
FR;0;2023-02-02;1;;1.29524574083445;0.147354464258754;10.8187647658777;0.72498396415307
FR;0;2023-02-02;2;;1.1714679908571;0.10167458033854;7.70958557001801;0.35365071422101
FR;0;2023-02-03;0;0.294708928517508;2.47260791026189;0.249029044597294;18.3220540859335;1.05800505337785
FR;0;2023-02-03;1;;1.30556055333256;0.148828008901342;10.6994076498281;0.710248517727195
FR;0;2023-02-03;2;;1.16704735692933;0.100201035695953;7.62264643610535;0.34775653565066
FR;0;2023-02-04;0;0.284394116019395;2.42840157098427;0.234293598171419;18.0155568002753;1.01821934802799
FR;0;2023-02-04;1;;1.28493092833634;0.142933830330991;10.5225822927176;0.686671803445794
FR;0;2023-02-04;2;;1.14347064264793;0.0913597678404275;7.49297450755765;0.331547544582197
FR;0;2023-02-05;0;0.284394116019395;2.42692802634168;0.244608410669532;18.0730250413362;1.02116643731317
FR;0;2023-02-05;1;;1.25840712476976;0.144407374973579;10.5270029266454;0.694039526658732
FR;0;2023-02-05;2;;1.16852090157192;0.100201035695953;7.5460221146908;0.327126910654434
FR;0;2023-02-06;0;0.26376449102317;2.40482485670287;0.246081955312119;18.3765752377092;1.0521108748075
FR;0;2023-02-06;1;;1.22893623191801;0.150301553543929;10.6625690337634;0.71319560701237
FR;0;2023-02-06;2;;1.17588862478486;0.0957804017681902;7.71400620394578;0.338915267795134
FR;0;2023-02-07;0;0.256396767810232;2.37535396385112;0.265238035665757;18.2085911484542;1.0403225176668
FR;0;2023-02-07;1;;1.22304205334766;0.160616366042042;10.5476325516416;0.710248517727195
FR;0;2023-02-07;2;;1.15231191050346;0.104621669623715;7.66095859681263;0.330073999939609
FR;0;2023-02-08;0;0.256396767810232;2.36209206206783;0.272605758878695;18.0317657913437;1.03295479445387
FR;0;2023-02-08;1;;1.16999444621451;0.166510544612392;10.4326960695198;0.705827883799432
FR;0;2023-02-08;2;;1.19209761585332;0.106095214266303;7.59906972182395;0.327126910654434
FR;0;2023-02-09;0;0.251976133882469;2.35767142814007;0.259343857095407;17.8652552467313;1.01085162481505
FR;0;2023-02-09;1;;1.18030925871262;0.160616366042042;10.3649130159608;0.694039526658732
FR;0;2023-02-09;2;;1.17736216942744;0.0987274910533652;7.50034223077058;0.316812098156321
FR;0;2023-02-10;0;0.240187776741769;2.38419523170664;0.251976133882469;17.7149536931874;0.98874845517624
FR;0;2023-02-10;1;;1.16999444621451;0.154722187471692;10.2661855249074;0.677830535590269
FR;0;2023-02-10;2;;1.21420078549213;0.0972539464107777;7.44876816828002;0.310917919585971
FR;0;2023-02-11;0;0.244608410669532;2.36651269599559;0.259343857095407;17.4231918539551;0.953383383754139
FR;0;2023-02-11;1;;1.15967963371639;0.150301553543929;10.1453548642152;0.652780276666281
FR;0;2023-02-11;2;;1.2068330622792;0.109042303551478;7.27783698973986;0.300603107087858
FR;0;2023-02-12;0;0.243134866026944;2.35914497278265;0.265238035665757;17.4909749075141;0.969592374822602
FR;0;2023-02-12;1;;1.16852090157192;0.157669276756867;10.1880876588503;0.663095089164393
FR;0;2023-02-12;2;;1.19062407121073;0.10756875890889;7.30288724866385;0.306497285658208
FR;0;2023-02-13;0;0.228399419601069;2.40629840134545;0.271132214236108;17.8195753628111;1.00790453552988
FR;0;2023-02-13;1;;1.17736216942744;0.157669276756867;10.3221802213257;0.685198258803207
FR;0;2023-02-13;2;;1.22893623191801;0.113462937479241;7.49739514148541;0.322706276726671
FR;0;2023-02-14;0;0.216611062460368;2.39451004420475;0.259343857095407;17.6678002646246;1.00201035695953
FR;0;2023-02-14;1;;1.1714679908571;0.145880919616167;10.2588178016945;0.674883446305094
FR;0;2023-02-14;2;;1.22304205334766;0.113462937479241;7.40898246293016;0.327126910654434
FR;0;2023-02-15;0;0.209243339247431;2.3768275084937;0.234293598171419;17.498342630727;0.971065919465189
FR;0;2023-02-15;1;;1.15820608907381;0.123777749977353;10.1350400517171;0.660147999879218
FR;0;2023-02-15;2;;1.2186214194199;0.110515848194066;7.36330257900994;0.310917919585971
FR;0;2023-02-16;0;0.204822705319668;2.42250739241392;0.244608410669532;17.4158241307421;0.956330473039314
FR;0;2023-02-16;1;;1.15525899978863;0.122304205334766;10.0613628195877;0.64688609809593
FR;0;2023-02-16;2;;1.26724839262529;0.122304205334766;7.35446131115442;0.309444374943384
FR;0;2023-02-17;0;0.209243339247431;2.41956030312874;0.25787031245282;17.3480410771831;0.957804017681901
FR;0;2023-02-17;1;;1.19357116049591;0.132619017832879;10.0643099088729;0.64688609809593
FR;0;2023-02-17;2;;1.22598914263283;0.125251294619941;7.28373116831022;0.310917919585971
FR;0;2023-02-18;0;0.201875616034493;2.50649943704141;0.271132214236108;17.1992130682818;0.962224651609664
FR;0;2023-02-18;1;;1.25251294619941;0.144407374973579;10.0112623017398;0.649833187381106
FR;0;2023-02-18;2;;1.253986490842;0.126724839262529;7.18795076654203;0.312391464228559
FR;0;2023-02-19;0;0.193034348178968;2.53007615132281;0.26376449102317;17.3112024611184;0.968118830180014
FR;0;2023-02-19;1;;1.27166902655305;0.137039651760641;10.074624721371;0.654253821308868
FR;0;2023-02-19;2;;1.25840712476976;0.126724839262529;7.23657773974741;0.313865008871146
FR;0;2023-02-20;0;0.19745498210673;2.63027718701876;0.256396767810232;17.7930515592446;1.00053681231694
FR;0;2023-02-20;1;;1.34534625868242;0.137039651760641;10.3118654088276;0.674883446305094
